Handle,Title,Body (HTML),Vendor,Product Category,Type,Tags,Published,Option1 Name,Option1 Value,Option2 Name,Option2 Value,Option3 Name,Option3 Value,Variant SKU,Variant Grams,Variant Inventory Tracker,Variant Inventory Qty,Variant Inventory Policy,Variant Fulfillment Service,Variant Price,Variant Compare At Price,Variant Requires Shipping,Variant Taxable,Variant Barcode,Image Src,Image Position,Image Alt Text,Gift Card,SEO Title,SEO Description,Google Shopping / Google Product Category,Google Shopping / Gender,Google Shopping / Age Group,Google Shopping / MPN,Google Shopping / Condition,Google Shopping / Custom Product,Google Shopping / Custom Label 0,Google Shopping / Custom Label 1,Google Shopping / Custom Label 2,Google Shopping / Custom Label 3,Google Shopping / Custom Label 4,Variant Image,Variant Weight Unit,Variant Tax Code,Cost per item,Status
unisex-v-neck-medical-scrub-set,,,,,,,,Color,Sky Print,Size,L,,,PSAI-UNISEX-V-NECK-MEDICAL-SCRUB-SET-SKY-PRINT-L,650,shopify,100,deny,manual,48.00,60.00,TRUE,TRUE,,,,,,,,,,,,,,,,,,,https://shopcdnpro.grainajz.com/category/68528/3570/19e4f03236bbb3cc6de0c93ad3660651/1.jpg,g,,,active
unisex-v-neck-medical-scrub-set,,,,,,,,Color,Sky Print,Size,XL,,,PSAI-UNISEX-V-NECK-MEDICAL-SCRUB-SET-SKY-PRINT-XL,650,shopify,100,deny,manual,48.00,60.00,TRUE,TRUE,,,,,,,,,,,,,,,,,,,https://shopcdnpro.grainajz.com/category/68528/3570/19e4f03236bbb3cc6de0c93ad3660651/1.jpg,g,,,active
unisex-v-neck-medical-scrub-set,,,,,,,,Color,Sky Print,Size,2XL,,,PSAI-UNISEX-V-NECK-MEDICAL-SCRUB-SET-SKY-PRINT-2XL,650,shopify,100,deny,manual,48.00,60.00,TRUE,TRUE,,,,,,,,,,,,,,,,,,,https://shopcdnpro.grainajz.com/category/68528/3570/19e4f03236bbb3cc6de0c93ad3660651/1.jpg,g,,,active
unisex-v-neck-medical-scrub-set,,,,,,,,Color,Blush Print,Size,S,,,PSAI-UNISEX-V-NECK-MEDICAL-SCRUB-SET-BLUSH-PRINT-S,650,shopify,100,deny,manual,48.00,60.00,TRUE,TRUE,,,,,,,,,,,,,,,,,,,https://shopcdnpro.grainajz.com/category/68528/3570/354e21fe5eae5e1c3166b24ad258fdbc/1.jpg,g,,,active
unisex-v-neck-medical-scrub-set,,,,,,,,Color,Blush Print,Size,M,,,PSAI-UNISEX-V-NECK-MEDICAL-SCRUB-SET-BLUSH-PRINT-M,650,shopify,100,deny,manual,48.00,60.00,TRUE,TRUE,,,,,,,,,,,,,,,,,,,https://shopcdnpro.grainajz.com/category/68528/3570/354e21fe5eae5e1c3166b24ad258fdbc/1.jpg,g,,,active
unisex-v-neck-medical-scrub-set,,,,,,,,Color,Blush Print,Size,L,,,PSAI-UNISEX-V-NECK-MEDICAL-SCRUB-SET-BLUSH-PRINT-L,650,shopify,100,deny,manual,48.00,60.00,TRUE,TRUE,,,,,,,,,,,,,,,,,,,https://shopcdnpro.grainajz.com/category/68528/3570/354e21fe5eae5e1c3166b24ad258fdbc/1.jpg,g,,,active
unisex-v-neck-medical-scrub-set,,,,,,,,Color,Blush Print,Size,XL,,,PSAI-UNISEX-V-NECK-MEDICAL-SCRUB-SET-BLUSH-PRINT-XL,650,shopify,100,deny,manual,48.00,60.00,TRUE,TRUE,,,,,,,,,,,,,,,,,,,https://shopcdnpro.grainajz.com/category/68528/3570/354e21fe5eae5e1c3166b24ad258fdbc/1.jpg,g,,,active
unisex-v-neck-medical-scrub-set,,,,,,,,Color,Blush Print,Size,2XL,,,PSAI-UNISEX-V-NECK-MEDICAL-SCRUB-SET-BLUSH-PRINT-2XL,650,shopify,100,deny,manual,48.00,60.00,TRUE,TRUE,,,,,,,,,,,,,,,,,,,https://shopcdnpro.grainajz.com/category/68528/3570/354e21fe5eae5e1c3166b24ad258fdbc/1.jpg,g,,,active
unisex-v-neck-medical-scrub-set,,,,,,,,Color,Navy Print,Size,S,,,PSAI-UNISEX-V-NECK-MEDICAL-SCRUB-SET-NAVY-PRINT-S,650,shopify,100,deny,manual,48.00,60.00,TRUE,TRUE,,,,,,,,,,,,,,,,,,,https://shopcdnpro.grainajz.com/category/68528/3570/1f704a8bcdb00e58185b6c2a70aee7df/%E4%B8%BB%E5%9B%BE.jpg,g,,,active
unisex-v-neck-medical-scrub-set,,,,,,,,Color,Navy Print,Size,M,,,PSAI-UNISEX-V-NECK-MEDICAL-SCRUB-SET-NAVY-PRINT-M,650,shopify,100,deny,manual,48.00,60.00,TRUE,TRUE,,,,,,,,,,,,,,,,,,,https://shopcdnpro.grainajz.com/category/68528/3570/1f704a8bcdb00e58185b6c2a70aee7df/%E4%B8%BB%E5%9B%BE.jpg,g,,,active
unisex-v-neck-medical-scrub-set,,,,,,,,Color,Navy Print,Size,L,,,PSAI-UNISEX-V-NECK-MEDICAL-SCRUB-SET-NAVY-PRINT-L,650,shopify,100,deny,manual,48.00,60.00,TRUE,TRUE,,,,,,,,,,,,,,,,,,,https://shopcdnpro.grainajz.com/category/68528/3570/1f704a8bcdb00e58185b6c2a70aee7df/%E4%B8%BB%E5%9B%BE.jpg,g,,,active
unisex-v-neck-medical-scrub-set,,,,,,,,Color,Navy Print,Size,XL,,,PSAI-UNISEX-V-NECK-MEDICAL-SCRUB-SET-NAVY-PRINT-XL,650,shopify,100,deny,manual,48.00,60.00,TRUE,TRUE,,,,,,,,,,,,,,,,,,,https://shopcdnpro.grainajz.com/category/68528/3570/1f704a8bcdb00e58185b6c2a70aee7df/%E4%B8%BB%E5%9B%BE.jpg,g,,,active
unisex-v-neck-medical-scrub-set,,,,,,,,Color,Navy Print,Size,2XL,,,PSAI-UNISEX-V-NECK-MEDICAL-SCRUB-SET-NAVY-PRINT-2XL,650,shopify,100,deny,manual,48.00,60.00,TRUE,TRUE,,,,,,,,,,,,,,,,,,,https://shopcdnpro.grainajz.com/category/68528/3570/1f704a8bcdb00e58185b6c2a70aee7df/%E4%B8%BB%E5%9B%BE.jpg,g,,,active
unisex-v-neck-medical-scrub-set,,,,,,,,,,,,,,,,,,,,,,,,,https://shopcdnpro.grainajz.com/category/68528/3570/1c4fe41903b173e3a48cca1e071b18cc/2.jpg,2,Unisex V-Neck Medical Scrub Set,,,,,,,,,,,,,,,,,,,
unisex-v-neck-medical-scrub-set,,,,,,,,,,,,,,,,,,,,,,,,,https://shopcdnpro.grainajz.com/category/68528/3570/f30df7a746ce92b4c633864799f8f244/3.jpg,3,Unisex V-Neck Medical Scrub Set,,,,,,,,,,,,,,,,,,,
unisex-v-neck-medical-scrub-set,,,,,,,,,,,,,,,,,,,,,,,,,https://shopcdnpro.grainajz.com/category/68528/3570/a056722fcc26c059cbf10378848ca9a6/4.jpg,4,Unisex V-Neck Medical Scrub Set,,,,,,,,,,,,,,,,,,,
unisex-v-neck-medical-scrub-set,,,,,,,,,,,,,,,,,,,,,,,,,https://shopcdnpro.grainajz.com/category/68528/3570/94e50b7686b5814022130ff66444d56a/5.jpg,5,Unisex V-Neck Medical Scrub Set,,,,,,,,,,,,,,,,,,,
unisex-v-neck-medical-scrub-set,,,,,,,,,,,,,,,,,,,,,,,,,https://shopcdnpro.grainajz.com/category/68528/3570/8bb419d2cd5de6ea5deb381e6b553aa1/6.jpg,6,Unisex V-Neck Medical Scrub Set,,,,,,,,,,,,,,,,,,,
unisex-v-neck-medical-scrub-set,,,,,,,,,,,,,,,,,,,,,,,,,https://shopcdnpro.grainajz.com/category/68528/3570/354e21fe5eae5e1c3166b24ad258fdbc/1.jpg,7,Unisex V-Neck Medical Scrub Set,,,,,,,,,,,,,,,,,,,
unisex-v-neck-medical-scrub-set,,,,,,,,,,,,,,,,,,,,,,,,,https://shopcdnpro.grainajz.com/category/68528/3570/b585a5f944cfab9da25a80d1b0d79c15/2.jpg,8,Unisex V-Neck Medical Scrub Set,,,,,,,,,,,,,,,,,,,
unisex-v-neck-medical-scrub-set,,,,,,,,,,,,,,,,,,,,,,,,,https://shopcdnpro.grainajz.com/category/68528/3570/231b3270d92f9df2a8cc68153382f9b8/3.jpg,9,Unisex V-Neck Medical Scrub Set,,,,,,,,,,,,,,,,,,,
unisex-v-neck-medical-scrub-set,,,,,,,,,,,,,,,,,,,,,,,,,https://shopcdnpro.grainajz.com/category/68528/3570/cbc8e182ed167674c4f6315cd1ca0958/4.jpg,10,Unisex V-Neck Medical Scrub Set,,,,,,,,,,,,,,,,,,,
unisex-v-neck-medical-scrub-set,,,,,,,,,,,,,,,,,,,,,,,,,https://shopcdnpro.grainajz.com/category/68528/3570/0806e89a77a593daccee4b0bb694d42c/5.jpg,11,Unisex V-Neck Medical Scrub Set,,,,,,,,,,,,,,,,,,,
unisex-v-neck-medical-scrub-set,,,,,,,,,,,,,,,,,,,,,,,,,https://shopcdnpro.grainajz.com/category/68528/3570/7af5bb868dd2a657b5f468119c5c05d9/6.jpg,12,Unisex V-Neck Medical Scrub Set,,,,,,,,,,,,,,,,,,,
unisex-v-neck-medical-scrub-set,,,,,,,,,,,,,,,,,,,,,,,,,https://shopcdnpro.grainajz.com/category/68528/3570/1f704a8bcdb00e58185b6c2a70aee7df/%E4%B8%BB%E5%9B%BE.jpg,13,Unisex V-Neck Medical Scrub Set,,,,,,,,,,,,,,,,,,,
